Date,AL522251 Corp,LW926911 Corp,UV965737 Corp,QZ914329 Corp,EI856512 Corp,JK556160 Corp,EJ668774 Corp,EK956113 Corp,JV519623 Corp,QZ027016 Corp,AP696780 Corp,AN264861 Corp,EJ896365 Corp,QZ932800 Corp,EK602872 Corp,EK876596 Corp,JK925831 Corp,EK413343 Corp,EC577397 Corp,EK817983 Corp,EJ825356 Corp,EH911617 Corp,EJ543555 Corp,EK950276 Corp,LW096988 Corp,EK323605 Corp,EH238660 Corp,ED202551 Corp,ED722564 Corp,DD114535 Corp,EC858966 Corp,QZ934215 Corp,ED520104 Corp,LW450039 Corp,UV353988 Corp,AL286544 Corp,QZ703311 Corp,DD101964 Corp,EK556874 Corp,EK711926 Corp,EJ557775 Corp,EK248504 Corp,EK589492 Corp,EG465527 Corp,EC972391 Corp,EJ825362 Corp,DD006150 Corp,AL606566 Corp,QZ388196 Corp,EF643945 Corp,EH428530 Corp,LW943413 Corp,QZ614061 Corp,EC281464 Corp,EI993209 Corp,AP218488 Corp,DD102109 Corp,JK919656 Corp,QZ934241 Corp,QZ186750 Corp,EK474239 Corp,QJ221473 Corp,AN506087 Corp,EK278403 Corp,QZ027014 Corp,DD116288 Corp,QZ926111 Corp,EF655174 Corp,AP365213 Corp,EH954198 Corp,EF298242 Corp,EK726109 Corp,AQ252828 Corp,QZ321647 Corp,EG572181 Corp,LW075231 Corp,EJ914322 Corp,AL531142 Corp,EF145527 Corp,JK918752 Corp,AL011199 Corp,EF300335 Corp,EJ503911 Corp,UV888227 Corp,EF082296 Corp,EI342886 Corp,EC988990 Corp,BK343472 Corp,EK424768 Corp,EK112497 Corp,EC775139 Corp,EG572197 Corp,EK492827 Corp,JV956668 Corp,QZ026677 Corp,AP157118 Corp,LW943373 Corp,EJ379529 Corp,EJ438862 Corp,AN447381 Corp,LW544865 Corp,AL482914 Corp,EF335970 Corp,EH301985 Corp,UV887597 Corp,QZ186744 Corp,QZ549248 Corp,EJ433497 Corp,EF082300 Corp,EJ914730 Corp,EJ999798 Corp,LW009646 Corp,EJ926334 Corp,EK647533 Corp,EF143473 Corp,EF481538 Corp,EK143534 Corp,EF082292 Corp,EH592043 Corp,AL085424 Corp,EJ392352 Corp,LW471192 Corp,AO584163 Corp,JK305023 Corp,EG572213 Corp,AN077116 Corp,LW449261 Corp,EF473239 Corp,AP954222 Corp,EJ577508 Corp,EK006565 Corp,EK006547 Corp,QZ506838 Corp,EJ547034 Corp,EI523569 Corp,EK143372 Corp,EG518956 Corp,AN751483 Corp,QZ099318 Corp,EJ887428 Corp,QZ230825 Corp,QZ556912 Corp,EJ347875 Corp,JV868916 Corp,EC755678 Corp,EC988967 Corp,BK343576 Corp,EJ392367 Corp,EK969554 Corp,EK101595 Corp,EF082268 Corp,EF082272 Corp,EF531147 Corp,EJ747333 Corp,EF801785 Corp,EJ781396 Corp,EJ814435 Corp,QJ616465 Corp
06/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.603,,,,,,,78.302,,,,,,,,,,,,,66.18,,,50.328,75.484,,80.85,,,127.073,,,,166.465,154.026,104.567,,,,,91.385,-14.847,,147.226,140.707,11.015,,13.799,,,,44.265,89.892,,100.719,135.561,136.251,,115.641,108.893,,70.92,-17.304,,-18.027,142.453,53.253,52.7,-82.956,,70.407,,111.691,105.787,93.352,,152.004,77.844,,74.377,,62.595,-16.435,-16.463,52.391,114.068,51.573,120.835,69.202,85.057,54.728,119.097,56.842,121.582,,191.719,38.827,39.706,,,116.615,126.055,60.33,162.012,57.157,114.058,55.93,114.212,114.343,
07/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.794,,,,,,,78.386,,,,,,,,,,,,,66.555,,,50.186,74.928,,81.098,,,127.064,,,,166.024,154.756,98.17,,,,,90.733,-13.356,,146.973,136.364,10.711,,13.713,,177.018,111.729,44.131,94.065,,99.505,134.511,185.411,,111.397,107.99,,70.879,-15.796,,-16.514,139.605,53.221,52.744,-77.166,,70.146,,110.85,105.476,94.513,,152.108,79.035,,74.184,139.049,62.034,-14.933,-14.961,52.164,112.966,51.576,119.566,69.082,86.371,54.516,118.693,56.642,119.885,118.898,91.59,38.675,39.598,,116.852,115.32,124.78,60.283,161.804,57.159,113.264,55.92,113.481,113.686,
08/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.14,,,,,,,77.762,,,,,,,,,,,,,68.188,,,50.412,79.009,,81.037,,,129.195,,,,169.8,152.658,99.132,,,,,90.359,-15.226,,145.921,142.828,10.044,,14.444,,177.054,111.91,44.352,98.34,,97.915,140.654,185.922,,117.132,109.076,,71.169,-18.563,,-19.584,145.144,51.812,53.384,-79.895,,70.413,,111.951,108.68,96.089,,150.995,80.789,,71.007,139.598,62.508,-17.346,-17.373,52.559,114.017,52.235,120.765,69.383,87.962,54.918,120.077,57.057,124.631,119.01,91.427,37.461,38.283,,116.938,116.526,126.11,58.854,160.936,57.478,114.582,56.176,114.839,115.084,
09/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.361,,,,,,,77.344,,,,,,,,,,,,,65.6,,,51.822,75.737,,80.869,,,130.254,,,,171.297,151.888,98.969,,,,,90.461,-15.026,,144.915,143.588,9.404,,16.027,,177.81,112.821,45.141,95.094,,99.374,143.213,186.14,,115.717,108.506,,72.425,-18.347,,-19.36,146.789,50.874,55.172,-79.587,,72.037,,111.418,106.875,96.484,,149.969,81.162,,73.793,140.797,64.761,-17.139,-17.166,53.154,113.398,53.894,119.908,69.852,88.286,55.532,119.042,57.682,122.075,119.846,92.482,36.242,37.02,,117.83,115.662,125.254,57.846,160.19,57.956,114.221,57.226,114.547,114.867,
10/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.614,,,,,,,,,,,,,,,,,,,,70.303,,,50.56,79.724,,,,,131.101,,,,173.066,154.605,104.314,,,,,89.745,-31.879,,,144.285,,,15.081,,177.289,112.616,43.723,98.823,,98.743,142.574,184.356,,116.737,107.911,,70.991,-21.373,,-17.024,146.954,,54.366,-66.663,,71.104,,110.779,112.981,126.101,,,107.727,,73.676,140.221,64.329,-25.856,-25.815,52.026,113.093,52.899,119.74,68.846,122.191,54.41,119.118,56.571,123.507,119.654,90.69,,,,117.616,115.477,125.128,,,58.259,113.925,55.781,114.241,114.555,
13/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.842,,,,,,,77.129,,,,,,,,,,,,,70.998,,,51.575,81.135,,80.696,,,136.538,,,,173.622,151.53,101.008,,,,,90.944,9.503,,144.515,149.497,9.19,,16.491,,177.91,113.504,43.459,104.521,,99.314,147.203,185.391,,96.981,109.227,,71.393,20.824,,25.357,151.757,50.434,56.19,-69.207,,72.377,,112.042,118.743,135.37,,149.331,120.571,,73.949,141.397,66.669,16.103,16.146,51.767,114.325,54.434,120.781,68.561,133.552,54.183,119.612,56.378,127.793,120.445,90.937,35.908,36.633,,118.481,116.586,126.295,57.363,159.978,58.225,115.017,55.914,115.288,115.546,
14/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.153,,,,,,,76.832,,,,,,,,,,,,,70.385,,,52.77,81.034,,80.489,,,128.064,,,,174.888,159.046,101.435,,,,,91.756,44.48,,144.218,143.604,8.96,,18.009,,175.596,111.128,44.749,104.495,,99.712,142.104,185.56,,86.862,108.557,,72.6,48.508,,50.067,145.619,50.172,57.707,-70.351,,73.775,,111.411,93.914,59.994,,148.671,66.983,,74.269,138.072,68.288,46.853,46.864,53.404,113.6,55.96,119.917,70.145,69.915,55.816,118.651,58.028,136.213,118.347,91.625,35.715,36.434,,116.254,115.684,125.216,57.087,159.72,57.951,113.663,57.08,113.769,113.844,
15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.282,,,,,,,77.205,,,,,,,,,,,,,63.338,,,51.452,74.435,,80.86,,,131.092,,,,175.358,159.418,103.68,,,,,91.064,,,143.915,143,8.319,,17.344,,178.477,114.139,43.416,105.971,,99.637,142.311,184.601,,90.468,107.638,,71.108,,,,145.785,50.37,56.904,-65.782,,72.481,,110.391,94.88,,,148.916,,,73.92,142.679,67.343,,,52.038,112.749,55.215,119.239,68.618,,54.457,118.964,56.682,135.282,121.255,90.427,35.499,36.328,,119.104,115.011,124.858,57.273,159.797,57.498,113.886,55.767,114.25,114.52,
16/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.657,,,,,,,77.33,,,,,,,,,,,,,,,,51.92,,,80.807,,,138.341,,,,175.521,159.654,103.886,,,,,90.779,,,144.088,142.42,8.179,,17.149,,177.171,112.98,43.411,107.454,,99.77,142.11,184.246,,93.084,107.741,,71.515,,,,145.275,50.364,56.91,-65.278,,72.909,,110.562,97.469,,,148.826,,,73.219,141.215,68.229,,,52.165,112.785,55.02,119.188,68.736,,54.585,119.255,56.825,137.769,119.968,91.779,35.358,36.213,,117.855,114.905,124.687,57.269,159.834,56.769,114.21,55.684,114.661,115.014,
17/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.199,,,,,,,,,,,,,,,,50.138,,,80.708,,,,,,,,160.503,,,,,,90.783,,,144.343,,8.294,,15.888,,175.774,111.952,41.778,,,99.43,,183.669,,,107.666,,69.831,,,,,50.366,55.791,-63.093,,71.677,,110.568,,,,149.13,,,72.33,140.043,66.407,,,50.115,112.605,53.89,119.16,67.078,,52.568,118.351,54.813,,118.95,89.398,35.524,36.372,,116.901,114.883,124.424,57.272,160.003,56.853,112.993,54.318,113.177,113.338,
20/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.456,,,,,,,77.054,,,,,,,,,,,,,64.072,,,49.814,74.867,,80.856,,,142.489,,,,175.705,159.829,103.36,,,,,90.449,,,144.381,141.582,7.964,,15.857,,175.922,112.25,41.383,105.973,,99.797,142.995,127.09,,89.252,108.84,,69.56,,,,144.54,50.22,55.566,-71.75,,71.249,,111.73,96.305,,,148.987,,,71.208,140.986,66.035,,,50.098,113.798,53.786,120.321,66.762,,52.556,119.286,54.842,136.411,119.393,88.917,35.278,36.114,,117.326,116.062,125.729,57.12,160.013,56.796,114.527,53.939,114.791,115.04,
21/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.088,,,,,,,76.717,,,,,,,,,,,,,60.545,,,51.139,71.204,,80.352,,,137.848,,,,175.413,162.829,97.932,,,,,90.836,,,144.671,133.896,8.369,,16.447,,175.297,111.833,42.526,99.918,,100.678,138.159,183.448,,85.42,108.001,,70.564,,,,137.878,50.195,56.152,-66.943,,72.61,,110.8,89.418,,,149.232,,,68.984,139.351,67.676,,,51.446,113.103,54.329,119.46,67.815,,53.894,117.469,56.199,130.002,118.873,90.361,35.595,36.618,,116.855,115.305,125.081,57.085,160.255,56.411,113.507,54.865,113.66,113.785,
22/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.024,,,,,,,77.083,,,,,,,,,,,,,56.608,,,50.933,68.004,,80.933,,,143.315,,,,175.25,162.054,99.364,,,,,91.358,19.971,,144.206,136.537,8.24,,16.019,,177.622,114.192,42.194,102.857,,100.371,140.319,184.618,,91.346,108.359,,70.42,24.69,,26.461,140.207,50.285,55.9,-73.993,,72.509,,111.137,92.47,30.475,,148.757,35.994,,69.679,142.378,67.551,22.794,22.807,50.964,113.538,53.976,119.949,67.605,39.478,53.435,117.915,55.748,136.332,121.224,90.199,35.427,36.211,,119.173,115.809,125.847,57.194,159.991,55.551,114.816,54.731,115.176,115.522,
23/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.423,,,,,,,77.53,,,,,,,,,,,,,59.793,,,51.743,72.539,,81.319,,,149.012,,,,175.738,162.824,97.699,,,,,91.495,14.831,,144.314,141.592,8.117,,16.394,,176.741,113.482,43.083,106.418,,100.836,142.929,183.288,,94.601,108.572,,71.167,18.803,,20.309,144.368,50.47,56.272,-73.854,,73.121,,111.411,98.527,27.878,,149.271,33.424,,70.62,140.141,68.353,17.197,17.205,51.946,113.836,54.333,119.614,68.365,36.839,54.412,117.905,56.742,138.274,120.435,91.741,35.241,36.279,,118.422,115.504,125.704,57.304,160.112,55.436,115.892,55.4,116.45,116.994,
24/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.885,,,,,,,77.681,,,,,,,,,,,,,61.909,,,51.332,74.057,,81.424,,,150.143,,,,176.322,162.709,99.638,,,,,91.48,43.11,,144.18,141.601,8.381,,16.154,,177.509,114.546,42.731,106.367,,96.96,141.45,183.483,,95.795,110.196,,70.773,40.614,,39.727,144.038,50.653,56.245,-76.345,,73.068,,112.932,99.708,43.452,,148.665,55.646,,83.119,141.583,67.951,41.556,41.538,51.578,115.539,54.279,121.471,68.063,55.888,54.049,118.625,56.392,138.364,121.53,91.755,35.678,36.527,,119.495,117.385,127.472,57.507,160.092,55.341,116.756,55.118,117.082,117.388,
27/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.96,,,,,,,76.786,,,,,,,,,,,,,65.182,,,52.556,76.379,,80.352,,,145.222,,,,176.615,159.312,97.031,,,,,91.169,80.806,,143.72,140.139,7.669,,17.049,,176.014,113.139,44.122,105.703,,95.236,140.412,180.604,,91.948,109.363,,72.044,77.481,,76.301,142.531,49.905,57.03,-77.801,,74.102,,112.142,95.794,84.197,,148.462,96.42,,89.546,139.438,68.886,78.743,78.718,52.869,114.668,55.096,120.746,69.359,96.625,55.379,117.719,57.755,139.395,120.359,92.479,35.018,35.815,,118.247,116.631,126.721,56.736,159.562,55.821,115.859,56.582,116.185,116.493,
28/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.321,,,,,,,76.702,,,,,,,,,,,,,63.158,,,52.919,76.241,,80.542,,,148.146,,,,175.963,158.646,97.823,,,,,92.158,1.216,,143.381,142.763,7.876,,17.348,,178.125,115.509,43.939,107.664,,95.652,142.962,183.312,,102.847,111.686,,72.318,19.285,,26.044,145.548,49.846,57.394,-85.033,,74.417,,114.379,99.101,83.272,,148.031,67.193,,87.294,143.595,69.294,12.116,12.191,52.932,117.173,55.362,123.228,69.253,80.801,55.439,120.276,57.831,139.789,122.52,92.808,34.881,35.695,,120.504,119.176,129.57,56.679,159.245,55.846,118.94,56.464,119.388,119.819,
01/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.141,,,,,,,76.772,,,,,,,,,,,,,63.453,,,54.721,75.077,,80.526,,,154.337,,,,178.476,159.256,100.491,,,,,91.693,75.609,,143.696,148.003,8.038,,17.935,,183.64,121.638,46.11,110.502,,99.313,148.049,182.959,,109.101,113.833,,74.116,75.513,,75.414,150.609,49.943,58.304,-73.883,,76.323,,116.458,105.368,65.513,,148.294,77.1,,79.215,145.48,71.216,75.523,75.495,55.068,119.371,56.086,125.495,71.375,77.622,57.584,121.524,59.988,143.975,127.849,94.478,35.149,35.915,,126.181,121.463,131.819,56.786,159.626,55.791,120.992,58.517,121.369,121.711,
02/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.825,,,,,,,77.041,,,,,,,,,,,,,63.487,,,56.411,75.476,,81.483,,,150.591,,,,178.555,157.755,97.182,,,,,91.444,71.756,,144.514,144.693,8.785,,19.925,,180.872,118.945,48.009,106.783,,100.392,148.211,183.773,,99.821,112.281,,75.882,69.955,,69.313,148.232,50.402,60.416,-75.251,,77.991,,115.017,99.174,69.388,,149.335,81.375,,70.918,142.358,73.124,70.63,70.613,57.11,117.612,58.118,123.857,73.291,81.671,59.629,121.026,62.048,137.79,125.086,95.787,35.408,36.252,,123.407,119.745,129.871,57.281,160.281,56.052,118.611,60.381,118.845,119.051,
03/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.655,,,,,,,77.657,,,,,,,,,,,,,64.326,,,58.308,74.635,,80.568,,,148.095,,,,180.954,158.606,96.809,,,,,91.714,73.13,,143.962,142.794,7.891,,22.17,,176.959,115.331,49.453,105.214,,96.637,144.597,183.115,,97.184,112.006,,77.59,70.601,,69.68,146.332,50.378,62.554,-74.001,,79.788,,114.726,97.93,73.48,,148.543,85.399,,87.168,137.345,75.136,71.555,71.527,58.694,117.314,60.232,123.324,74.705,85.685,61.218,120.254,63.651,137.501,121.511,97.257,35.027,35.937,,119.779,119.237,129.428,57.179,159.894,56.332,118.236,61.905,118.434,118.588,
06/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.247,,,,,,,73.504,,,,,,,,,,,,,59.013,,,57.5,70.951,,73.143,,,147.951,,,,179.523,160.295,95.907,,,,,92.141,123.32,,143.933,141.744,7.639,,21.341,,177.871,116.374,48.595,104.354,,95.598,144.48,127.109,,96.83,112.394,,76.651,119.927,,118.72,145.6,48.755,61.731,-70.945,,79.128,,115.172,97.249,127.127,,148.913,139.232,,91.285,139.618,74.35,121.218,121.193,58.044,117.629,59.433,123.955,73.947,139.41,60.586,121.704,63.056,136.808,122.653,96.139,35.004,35.731,,120.924,119.834,130.106,55.621,159.497,56.705,119.085,61.107,119.44,119.768,
07/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.852,,,,,,,71.709,,,,,,,,,,,,,56.985,,,57.461,67.956,,73.103,,,148.617,,,,180.57,158.588,94.876,,,,,91.474,77.243,,143.313,142.215,7.874,,21.507,,180.022,118.782,48.176,105.767,,95.757,145.056,184.306,,96.846,111.926,,76.539,75.539,,74.926,145.774,48.015,61.789,-71.918,,79.052,,114.728,96.307,74.115,,148.277,86.042,,92.546,141.69,74.554,76.176,76.159,57.705,117.102,59.496,123.559,73.51,86.44,60.251,121.63,62.737,135.657,124.853,96.437,34.931,35.613,,123.199,119.39,129.566,54.899,158.977,56.282,118.367,60.754,118.685,118.986,
08/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.982,,,,,,,71.101,,,,,,,,,,,,,57.595,,,54.965,69.137,,72.687,,,146.223,,,,180.731,156.877,95.346,,,,,91.751,50.038,,143.299,141.809,8.213,,19.855,,181.381,120.157,46.266,109.507,,95.498,142.839,184.633,,100.154,112.247,,74.203,48.324,,47.707,145.358,47.852,59.936,-73.855,,76.544,,115.059,98.345,47.307,,148.092,59.191,,92.589,142.759,71.743,48.965,48.949,55.668,117.413,57.805,123.71,71.583,59.509,58.227,121.923,60.725,140.313,126.189,95.315,34.923,35.515,,124.499,119.556,129.814,54.771,158.94,55.772,119.022,58.664,119.416,119.795,
09/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.23,,,,,,,70.89,,,,,,,,,,,,,60.672,,,52.39,70.831,,72.376,,,145.313,,,,181.036,158.022,94.902,,,,,91.725,-0.977,,143.663,139.966,8.479,,18.006,,181.866,120.727,43.554,106.729,,95.02,142.28,184.6,,96.163,112.998,,71.76,14.282,,19.929,143.564,47.766,58.107,-73.194,,74.337,,115.743,95.733,96.219,,148.28,78.772,,92.179,143.386,69.325,8.21,8.25,52.773,118.326,56.038,124.362,68.865,92.766,55.347,121.65,57.854,136.775,126.766,193.648,35.031,35.625,,125.079,120.257,130.564,54.554,159.097,55.702,119.772,56.102,120.084,120.366,
10/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.378,,,,,,,71.257,,,,,,,,,,,,,64.204,,,52.568,72.409,,72.709,,,149.19,,,,181.219,156.856,96.385,,,,,91.7,71.672,,144.583,140.652,8.673,,17.064,,181.907,121.103,43.886,108.75,,99.008,145.988,184.118,,97.822,112.64,,71.934,71.533,,71.408,146.383,48.148,57.218,-74.985,,74.398,,115.487,99.185,61.94,,149.509,73.26,,82.404,142.533,69.344,71.566,71.537,53.19,117.774,55.076,124.123,69.173,73.76,55.765,121.926,58.287,139.25,127.137,190.738,35.298,35.939,,125.439,119.942,130.13,54.938,159.944,55.637,119.256,56.269,119.597,119.919,
13/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.762,,,,,,,70.774,,,,,,,,,,,,,58.548,,,53.447,66.875,,72.21,,,149.169,,,,184.05,140.038,96.738,,,,,91.43,65.88,,144.324,139.546,8.406,,17.918,,183.116,122.456,44.276,109.976,,96.597,146.025,183.554,,100.776,105.662,,72.722,64.095,,63.451,145.378,47.817,58.309,-74.798,,75.158,,108.367,98.672,63.796,,148.894,75.519,,87.526,145.68,70.317,64.766,64.747,53.658,111.359,56.115,116.902,69.603,75.812,56.253,118.1,58.81,140.61,128.475,190.902,35.082,35.71,,126.835,112.877,123.638,54.626,159.632,55.62,114.278,56.851,114.955,115.646,
14/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.484,,,,,,,71.058,,,,,,,,,,,,,58.775,,,64.336,67.235,,72.449,,,153.155,,,,182.696,114.71,98.062,,,,,91.177,47.25,,143.701,140.717,8.518,,22.483,,182.888,122.245,57.761,112.978,,101.464,145.317,182.216,,103.616,113.43,,84.648,44.555,,43.579,145.869,48.04,63.431,-70.916,,85.054,,116.248,99.221,47.985,,148.299,59.917,,76.042,145.657,77.619,45.588,45.57,67.212,118.518,60.842,124.308,83.049,60.242,69.819,122.034,72.393,144.56,128.452,102.369,35.213,35.823,,126.71,120.152,130.165,54.84,159.133,55.947,119.702,70.032,119.942,120.145,
15/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.946,,,,,,,71.166,,,,,,,,,,,,,58.365,,,71.273,67.441,,72.534,,,152.692,,,,181.371,109.377,97.107,,,,,91.213,67.129,,143.808,141.242,8.506,,26.425,,179.327,118.85,64.221,112.954,,101.892,146.194,185.55,,101.86,114.635,,91.251,70.652,,71.953,146.536,47.597,67.664,-75.267,,91.172,,117.393,99.456,75.019,,148.832,80.193,,75.883,142.286,84.008,69.254,69.254,74.387,119.828,64.782,125.704,89.256,83.596,76.957,122.894,79.556,144.704,124.985,108.951,34.844,35.559,,123.269,121.6,131.857,54.369,159.256,55.989,121.379,76.249,121.699,121.998,
16/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.232,,,,,,,71.1,,,,,,,,,,,,,59.684,,,71.709,68.765,,72.498,,,151.441,,,,180.458,108.772,96.149,,,,,91.516,79.052,,143.696,139.033,7.434,,27.098,,166.156,105.364,64.895,110.295,,96.8,143.552,185.406,,100.452,115.8,,91.76,83.496,,85.131,144.11,47.848,67.999,-70.984,,91.356,,118.484,97.341,83.237,,148.759,88.22,,85.35,142.303,84.199,81.735,81.734,75.351,121.152,65.247,127.121,89.986,91.667,77.92,123.433,80.532,141.334,112.223,109.891,34.705,35.382,,110.184,123.047,133.412,54.595,159.184,56.368,122.654,76.838,122.93,123.173,
17/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
