Date,EJ587828 Corp,AN186890 Corp,EJ659528 Corp,EJ674167 Corp,EJ649517 Corp,EJ581231 Corp,EJ920995 Corp,EJ627710 Corp,EJ553406 Corp,EK069303 Corp,EJ897817 Corp,EJ443691 Corp,EJ515572 Corp,EJ934307 Corp,EJ826694 Corp,EJ534815 Corp,EJ715931 Corp,EK247585 Corp,EJ498874 Corp,EJ908617 Corp,EJ688391 Corp,EJ452011 Corp,EJ741756 Corp,EJ610002 Corp,EJ459493 Corp,EK233126 Corp,EJ479028 Corp,EJ534800 Corp,EK025072 Corp,EJ705872 Corp,EJ767257 Corp,EJ470284 Corp,EJ971610 Corp,EJ564219 Corp,EJ758684 Corp,EJ826682 Corp,EJ946283 Corp,EJ488325 Corp,EJ873058 Corp,EJ699643 Corp,EJ784272 Corp,EJ790549 Corp,EK144992 Corp,EJ724704 Corp,EJ749839 Corp,EJ498894 Corp,EJ774811 Corp,EJ639609 Corp,EJ495598 Corp,EJ699633 Corp,EJ649502 Corp,EJ570999 Corp,EJ853244 Corp,EJ528535 Corp,EK049043 Corp,EJ982718 Corp,EK082330 Corp,EJ993016 Corp,EJ946301 Corp,EK069321 Corp,EJ616923 Corp,EJ688401 Corp,EJ862943 Corp,EK040016 Corp,EJ733085 Corp,EK002549 Corp,EJ840046 Corp,EK006535 Corp,EK060695 Corp,EJ715921 Corp,EJ507290 Corp,EK013029 Corp,EK247579 Corp,AQ306937 Corp,EJ674162 Corp,EK171017 Corp,EJ591046 Corp,AP618124 Corp,AL473850 Corp,AO311188 Corp,EJ639604 Corp,EJ705867 Corp,EJ733080 Corp,AO849173 Corp,EK025090 Corp,EJ601488 Corp,EJ807539 Corp,EK120150 Corp,EK106827 Corp,EJ488330 Corp,EK093958 Corp,EJ495593 Corp,EJ817697 Corp,EJ724694 Corp,EJ616918 Corp,EK132698 Corp,EJ897805 Corp,AN038957 Corp,AQ217935 Corp,AO146638 Corp,EK049037 Corp,EJ807544 Corp,AO400713 Corp,EK002543 Corp,EK013023 Corp,EK180972 Corp,EJ971604 Corp,AP415462 Corp,EK171041 Corp,EJ553396 Corp,AP535320 Corp,EK157225 Corp,AO221797 Corp,AL382895 Corp,EJ958963 Corp,EJ659553 Corp,EJ817727 Corp,EJ528530 Corp,EJ627885 Corp,EJ873040 Corp,EJ887926 Corp,EJ452006 Corp,EJ749874 Corp,EJ767272 Corp,AP218220 Corp,EK093946 Corp,EK157213 Corp,EJ507110 Corp,EK180966 Corp,EK120132 Corp,EK144986 Corp,EJ564214 Corp,AP707134 Corp,EK233090 Corp,EJ570994 Corp,EK006523 Corp,EK106797 Corp,EK132674 Corp,AL746911 Corp,EJ862919 Corp,EJ839974 Corp,QJ910010 Corp,AQ473702 Corp,AQ023242 Corp,EJ920983 Corp,EJ934295 Corp,AQ555252 Corp,EJ888172 Corp,EJ851461 Corp,AQ385552 Corp,AQ123139 Corp,AO529967 Corp,EJ908557 Corp,AL601930 Corp,QJ807026 Corp,AO674339 Corp,AO583022 Corp,EK060689 Corp,AP113983 Corp,EK082342 Corp,AP043089 Corp,EK040034 Corp,AO771677 Corp,EJ993010 Corp,EJ958953 Corp,EJ982694 Corp,EJ515567 Corp,AP304602 Corp,EJ741751 Corp,EJ784292 Corp,EJ758669 Corp,EJ790539 Corp,EJ774771 Corp,QJ728198 Corp
22/01/2018,,233.397,370.66,368.006,369.182,349.253,386.833,384.225,338.124,395.495,387.973,403.806,343.49,389.174,386.868,345.331,375.585,366.68,344.311,386.836,360.81,386.86,409.76,376.383,373.605,373.754,360.144,297.451,402.942,371.466,398.884,366.874,383.813,338.096,404.26,325.598,356.876,355.471,384.99,376.84,393.445,389.252,373.867,385.689,399.428,301.743,388.626,376.788,340.32,323.819,327.358,343.475,377.26,342.721,391.743,379.377,367.18,386.537,399.791,365.968,379.257,328.487,387.803,388.902,413.44,389.044,382.526,379.636,386.106,328.892,337.289,386.169,327.487,206.184,320.875,327.634,348.173,236.59,277.713,241.964,325.631,318.506,362.544,258.213,381.244,347.664,355.726,367.793,362.854,320.688,373.053,296.496,326.452,346.457,319.519,373.544,348.027,,198.344,244.279,397.174,394.922,249.054,402.941,357.868,381.628,356.546,209.7,371.177,302.064,243.659,373.032,267.296,257.011,384.627,349.388,389.398,273.597,325.469,351.736,347.239,302.185,361.684,355.218,215.338,324.945,166.123,284.692,334.458,332.654,334.371,252.502,239.989,325.095,276.398,291.764,325.141,325.388,256.426,351.322,349.334,354.778,256.821,205.55,337.578,340.232,193.642,401.918,337.045,187.729,192.31,268.635,345.215,217.531,348.181,258.237,267.898,350.659,221.346,332.087,280.623,350.281,261.864,353.273,347.029,353.273,274.242,203.24,357.224,339.092,368.042,340.654,346.175,342.009
23/01/2018,,241.502,375.854,373.221,374.376,348.964,392.5,389.422,338.18,398.236,392.255,408.782,343.847,391.576,391.995,345.654,379.54,370.477,349.511,391.63,366.584,391.894,412.491,377.116,377.898,375.421,363.929,302.048,372.17,375.516,404.091,372.127,386.546,338.678,410.562,331.402,361.616,360.256,387.745,381.452,397.176,391.473,378.243,391.007,404.313,307.229,391.067,381.323,346.413,328.818,331.755,343.362,382.65,343.096,393.784,382.552,369.248,390.802,403.839,366.383,379.831,331.61,390.295,391.177,415.861,391.297,389.428,382.789,388.646,330.375,337.813,391.12,331.241,211.969,326.414,329.501,348.432,236.472,279.03,242.291,324.537,324.088,365.056,258.104,384.223,347.936,356.945,371.759,367.112,319.379,376.611,295.531,437.881,348.261,318.263,377.07,341.458,,203.825,248.527,397.252,396.975,248.901,372.17,362.837,382.917,357.083,211.249,375.722,300.766,243.207,376.597,267.682,285.667,389.05,351.968,391.761,272.443,325.483,353.213,348.928,399.715,364.289,356.88,216.43,329.661,173.343,283.514,338.197,337.451,337.826,252.083,240.837,329.841,275.202,278.053,329.853,330.094,282.014,352.81,350.882,359.851,230.94,211.036,341.062,343.019,196.732,407.669,342.673,231.106,195.604,269.322,347.399,204.735,353.373,263.554,268.637,355.241,222.029,299.56,279.009,354.974,263.068,354.186,348.712,354.186,273.075,205.234,360.037,342.12,373.463,343.53,348.032,347.088
24/01/2018,,237.612,373.502,370.853,373.11,349.369,389.727,387.091,338.52,396.976,389.006,406.249,344.928,390.448,388.442,346.768,375.354,367.798,346.583,387.678,364.125,387.811,412.076,377.319,372.855,374.276,361.863,299.543,364.246,372.869,401.129,365.867,385.555,339.091,409.938,329.313,358.924,364.903,387.315,378.524,392.01,390.506,374.404,393.195,401.629,304.958,390.888,379.197,344.079,326.389,328.546,343.742,380.318,344.173,393.071,381.37,368.611,387.595,402.781,365.464,380.705,328.061,390.111,390.261,415.599,390.412,385.384,381.628,387.79,327.899,337.994,388.327,326.775,209.502,324.262,325.091,349.585,231.759,274.55,237.471,321.504,321.496,362.464,253.283,383.131,349.087,355.217,368.358,363.937,316.227,373.036,292.549,328.235,346.157,315.263,373.46,337.85,,201.322,245.258,366.297,397.006,243.776,364.246,360.298,382.52,352.432,207.263,373.437,298.396,238.311,373.037,262.866,277.812,385.708,351.534,391.647,269.453,322.748,351.598,347.214,303.778,361.744,354.392,212.26,323.368,154.02,280.5,333.27,331.522,333.551,249.99,235.81,321.559,272.266,273.561,323.52,323.701,274.198,351.196,349.23,353.172,220.274,207.858,337.412,339.592,193.113,404.705,340.318,239.56,192.37,264.873,343.742,192.131,347.405,268.119,264.206,346.834,217.635,260.952,273.44,353.329,258.842,349.706,344.6,349.706,270.079,201.437,357.562,339.137,371.256,340.49,346.003,340.478
25/01/2018,,245.408,378.21,375.627,377.864,357.327,394.268,391.856,346.409,399.662,391.941,410.719,352.9,396.913,392.425,354.758,379.516,373.722,351.382,391.267,369.376,392.532,418.798,384.986,380.637,380.978,366.786,303.521,361.429,379.784,405.569,371.474,391.887,347.133,415.029,333.656,361.775,373.658,394.17,382.677,396.676,396.927,378.065,400.503,405.967,308.987,397.902,380.787,348.93,330.387,331.717,351.675,384.679,352.141,399.636,387.493,375.251,393.63,406.059,364.005,388.432,331.639,397.118,396.71,422.521,396.872,390.132,387.763,394.151,333.286,345.734,392.438,327.454,212.298,328.397,327.299,357.6,235.141,271.263,239.91,326.793,325.08,367.414,256.495,389.377,357.102,361.153,374.653,370.123,321.513,379.34,297.932,333.49,351.404,320.672,379.789,341.066,,204.271,276.657,360.734,404.182,246.18,359.784,362.11,389.354,355.541,210.764,378.039,303.984,241.629,379.356,265.27,278.214,391.92,354.395,398.679,274.936,328.069,357.545,353.162,309.031,366.697,359.558,215.71,324.436,140.585,285.942,333.63,330.918,334.247,255.68,239.039,323.518,277.803,271.654,324.582,324.751,270.847,357.144,355.155,353.242,227.472,210.627,341.795,344.087,196.647,408.729,343.572,249.211,195.854,268.113,348.261,189.49,348.022,271.869,267.448,412.852,221.044,249.347,276.46,354.584,262.112,352.809,347.802,352.809,275.561,204.917,362.481,343.712,375.32,345.063,351.292,340.571
26/01/2018,,234.79,373.677,371.836,373.915,354.586,390.413,388.106,343.747,396.715,388.217,406.303,350.028,394.076,390.05,351.875,375.373,368.631,348.236,386.935,366.069,388.762,415.999,382.3,376.494,378.266,363.051,300.029,360.181,377.181,401.525,366.149,389.033,344.384,411.684,330.577,357.81,371.177,391.458,378.316,392.713,394.063,373.712,388.712,401.754,304.982,395.199,380.657,345.159,326.441,326.929,348.977,381.532,349.276,396.797,384.567,372.47,390.816,402.648,362.486,385.543,329.471,394.427,393.871,409.691,384.535,386.374,384.849,391.296,330.251,343.133,388.212,322.104,208.801,324.601,322.703,354.694,231.278,266.253,223.646,323.317,320.721,364.272,252.546,386.523,354.202,358.108,371.926,367.379,318.147,376.584,294.715,330.206,348.322,317.344,377.03,336.377,,199.606,229.37,358.594,401.448,241.938,360.031,357.954,386.498,351.554,206.995,374.218,300.448,237.696,376.599,261.018,273.229,389.135,352.161,395.977,271.705,324.982,354.509,350.16,305.827,363.545,356.528,211.945,319.755,146.817,282.685,327.912,325.64,328.022,252.542,235.158,318.643,274.564,270.163,319.901,320.068,269.921,354.111,352.142,348.832,236.616,206.285,338.306,340.612,192.79,404.607,340.867,259.84,191.904,264.19,344.837,186.963,343.618,268.683,263.531,411.136,217.254,251.488,272.18,351.663,258.203,348.788,343.732,348.788,272.326,201.091,359.336,340.231,371.29,341.586,348.207,336.176
27/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2018,,235.825,371.656,369.173,371.646,350.272,387.194,384.367,339.698,396.206,384.43,403.397,345.768,390.461,388.242,347.568,374.621,365.73,346.5,386.092,364.022,387.958,412.491,378.131,374.454,374.644,361.048,299.264,357.334,373.717,398.457,363.187,385.543,340.252,408.297,328.509,356.55,367.368,388.052,375.534,390.627,390.449,370.895,383.801,397.55,301.112,391.718,377.871,341.34,322.671,322.39,344.812,380.036,345.037,393.116,381.158,368.934,387.364,397.281,360.306,381.264,327.961,390.957,390.27,406.452,382.138,382.638,381.437,387.78,326.601,339.343,384.723,319.556,206.534,321.027,319.725,350.317,228.015,129.966,220.525,318.546,316.456,360.741,249.347,383.072,349.844,354.291,368.467,364,313.571,373.038,290.479,326.793,341.518,312.799,373.457,332.199,,196.067,199.868,355.852,397.773,239.029,357.321,357.629,382.653,347.952,204.172,373.507,295.636,234.27,373.055,258.138,270.961,385.707,347.35,392.486,267.45,321.084,350.785,346.508,302.514,360.022,352.968,209.061,316.865,169.995,278.361,323.875,322.569,325.522,248.675,231.794,315.676,270.257,266.404,317.01,317.176,266.223,350.393,348.453,345.264,243.667,203.846,334.654,336.942,189.871,401.543,338.204,265.787,189.134,260.943,341.109,183.039,340.157,268.629,260.291,407.916,214.279,281.142,268.059,352.157,255.091,345.26,340.292,345.26,268.058,198.26,355.852,336.483,367.299,337.826,344.584,332.669
30/01/2018,,243.627,359.34,366.408,369.078,346.933,384.502,381.581,336.425,395.633,381.424,401.346,342.46,387.081,385.367,344.256,371.147,363.665,343.688,383.318,361.863,385.779,409.356,374.833,373.84,371.284,358.812,298.085,357.291,370.599,395.654,363.531,382.225,336.983,405.071,327.769,354.267,364.128,384.954,372.235,388.523,387.06,367.707,381.155,489.635,298.387,388.587,376.251,337.63,320.023,320.724,341.509,377.53,341.735,389.717,377.904,365.584,384.078,396.116,364.138,377.937,326.272,387.83,386.908,402.996,380.791,379.857,378.185,384.459,322.99,336.117,381.755,316.964,203.265,318.671,316.936,346.988,224.29,128.979,218.514,314.465,313.444,357.383,245.473,379.77,346.519,350.682,365.161,360.741,309.473,369.706,286.513,323.653,337.99,308.742,370.118,329.193,,194.297,185.269,357.352,394.597,235.641,351.571,355.734,379.21,344.482,200.9,370.704,291.462,230.458,369.728,254.901,270.242,382.428,346.594,389.349,263.467,317.295,347.212,342.959,299.365,356.677,349.493,205.66,314.218,175.737,274.355,320.7,319.665,322.449,244.859,228.003,392.808,266.272,262.904,314.358,314.518,258.989,346.822,344.888,341.895,238.351,199.022,331.113,333.349,186.765,401.19,335.521,261.856,186.11,257.408,337.381,179.534,337.018,268.004,256.779,410.07,210.809,273.3,263.834,354.979,251.72,341.906,337.047,341.906,264.07,195.063,352.5,332.855,364.303,334.183,341.056,329.336
31/01/2018,,246.225,359.842,367.087,369.645,349.338,385.036,382.081,338.822,393.905,381.349,402.214,344.853,388.609,385.514,346.66,370.767,364.342,342.128,381.083,362.931,385.492,411.088,377.062,374.712,372.893,359.678,298.484,355.963,372.534,395.946,366.559,383.667,339.384,405.564,328.112,353.344,366.302,386.83,373.025,386.619,388.547,367.704,381.709,417.968,298.267,390.485,375.356,338.234,319.987,320.687,343.911,378.038,344.128,391.277,379.271,367.208,385.421,395.006,364.078,380.172,327.282,389.748,388.443,403.19,381.588,380.345,379.583,385.917,323.602,338.436,381.972,314.937,202.462,319.029,315.256,349.397,223.341,125.235,217.228,314.871,313.041,357.799,244.402,381.224,348.932,340.638,366.687,362.238,309.918,371.23,287.076,324.272,337.58,309.267,371.653,328.816,,193.623,170.835,355.877,396.592,234.007,350.416,358.28,380.892,343.512,200.154,371.104,291.972,229.445,371.258,253.302,267.655,383.778,346.803,391.256,264.084,317.879,348.229,343.997,300.003,357.087,350.018,204.841,424.798,172.594,274.934,318.434,317.812,320.252,245.592,227.048,387.563,266.914,261.264,312.67,312.825,251.647,347.842,345.903,340.948,241.081,198.185,331.325,333.582,186.163,403.223,335.766,265.254,185.456,256.397,337.636,174.823,336.086,267.83,255.771,408.741,209.941,282.133,262.458,358.384,250.766,340.949,336.15,340.949,264.684,194.328,352.983,333.032,364.094,334.356,341.634,328.379
01/02/2018,,221.432,351.211,358.468,361.057,343.46,376.325,373.464,332.906,387.507,372.341,394.642,338.958,381.908,376.583,340.777,361.319,355.701,335.552,372.154,354.968,376.908,404.203,370.995,364.319,366.48,350.789,290.03,354.718,366.065,387.109,358.366,376.634,333.47,397.012,319.867,346.103,360.14,380.005,363.977,381.171,381.842,358.543,373.022,431.092,289.826,383.669,369.386,330.495,311.658,311.982,338.013,369.418,338.23,384.563,372.153,360.513,378.492,387.866,363.834,374.119,319.332,382.94,381.716,394.482,373.225,371.739,372.515,379.043,317.284,332.415,373.199,307.72,197.009,311.148,309.642,343.522,218.507,119.359,210.466,309.126,304.228,350.872,239.449,374.15,343.057,331.693,359.966,355.476,304.36,364.745,281.498,316.845,328.818,303.687,365.193,320.656,,186.244,196.859,354.217,390.027,229.274,348.659,352.032,374.506,337.554,194.671,362.506,286.496,224.669,364.773,248.321,263.022,376.732,342.087,384.444,258.616,311.944,341.886,337.641,292.737,350.12,343.353,199.59,306.829,163.236,269.445,310.908,312.462,312.812,240.062,222.204,305.613,261.443,257.765,306.971,307.134,259.648,341.498,339.557,334.998,256.361,192.033,324.779,327.078,180.099,395.49,327.334,174.547,179.259,251.116,331.364,176.143,329.851,261.425,250.472,408.019,204.795,279.659,258.048,352.102,245.278,334.936,329.908,334.936,259.217,188.691,345.913,326.514,356.186,327.892,335.01,322.411
02/02/2018,,225.881,366.868,364.545,364.204,341.793,372.61,370.007,331.271,392.646,370.998,394.056,337.312,379.856,372.827,339.123,359.072,356.791,335.505,368.285,359.726,375.34,401.98,369.225,369.292,364.658,354.255,286.126,365.457,364.142,385.377,368.348,374.396,331.833,393.517,316.1,342.504,358.383,377.842,361.112,374.495,379.788,357.019,375.362,389.002,285.946,378.788,345.428,326.632,308.123,307.817,336.364,378.297,336.587,382.491,369.837,358.503,376.417,387.415,363.951,372.342,320.635,380.766,379.644,392.988,369.655,373.204,370.184,376.933,315.423,330.768,370.188,304.001,195.769,315.844,308.186,341.855,217.965,117.122,207.25,307.838,300.015,348.468,238.825,371.839,341.395,327.678,358.025,353.497,303.262,362.944,280.408,313.93,324.654,302.583,363.395,316.174,,182.55,208.375,363.596,379.422,228.915,360.846,349.076,372.736,335.852,193.46,363.171,285.516,224.23,362.965,247.686,261.082,374.551,345.244,382.301,257.655,310.469,339.886,335.626,289.983,347.637,341.122,198.569,305.087,221.403,268.448,306.926,311.304,310.07,277.778,221.674,303.876,260.483,262.611,305.242,305.419,275.754,339.49,337.562,333.09,170.514,188.385,321.812,324.227,178.108,395.636,323.497,172.365,177.153,250.059,328.752,182.565,327.704,264.148,249.4,329.238,203.968,288.522,258.02,349.074,244.046,333.074,327.801,333.074,258.257,187.246,343.245,323.705,351.996,325.173,332.918,320.544
03/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2018,,243.703,378.29,374.542,376.442,348.644,382.988,379.961,338.292,400.814,383.841,404.182,344.244,387.733,388.645,346.029,367.213,364.28,345.446,376.478,373.43,387.59,409.77,376.113,379.767,372.269,364.78,297.374,357.841,371.679,393.113,376.918,382.675,338.846,403.525,326.987,-93.803,365.513,385.664,366.023,387.87,387.688,365.894,385.055,398.56,300.309,390.169,358.856,336.993,319.377,318.935,343.303,389.491,343.53,390.337,378.296,366.46,384.574,396.73,365.946,379.182,333.645,388.533,387.574,403.241,380.298,384.49,378.647,385.008,324.204,337.93,373.801,270.716,206.108,328.065,319.017,348.708,227.653,115.43,219.458,315.816,310.728,357.817,248.436,380.213,348.26,338.44,366.016,361.601,311.135,370.64,288.544,323.735,334.885,310.419,371.064,327.664,,194.636,204.654,356.175,391.139,239.077,357.262,361.179,380.143,345.793,204.021,373.362,293.348,233.722,370.65,258.016,271.471,382.855,350.12,390.04,265.864,318.789,348.239,344.043,299.812,357.086,350.194,208.945,316.273,156.823,276.579,403.622,321.873,316.849,289.484,231.231,315.035,268.626,263.686,316.41,316.567,272.173,347.855,345.962,343.279,182.669,200.427,332.225,334.508,189.279,402.827,337.863,184.294,188.51,260.03,338.671,181.042,338.27,278.711,259.394,409.991,214.094,249.37,266.723,361.232,254.271,343.224,338.301,343.224,266.457,198.035,352.92,334.079,363.372,335.432,341.894,330.801
06/02/2018,,252.596,370.208,368.29,370.947,343.257,376.877,373.682,333.002,396.962,374.661,397.655,338.889,382.292,384.295,340.666,359.285,364.894,339.158,372.067,367.147,382.552,404.534,370.775,375.281,366.811,358.315,294.773,359.862,366.549,380.94,374.866,377.193,333.55,397.328,320.29,-98.932,360.259,380.523,359.663,381.522,382.22,356.323,376.641,393.222,293.574,384.145,353.048,340.396,314.607,314.041,337.974,386.5,338.183,384.86,372.818,361.045,379.076,397.412,367.681,373.81,327.312,383.39,382.104,397.061,374.301,382.04,373.188,379.526,318.163,332.718,372.392,313.006,199.625,323.83,312.082,343.321,220.935,115.25,212.338,308.973,303.25,351.782,241.729,374.751,342.881,331.672,360.615,356.221,304.408,365.172,282.011,317.695,327.315,303.756,365.598,320.64,,189.847,208.489,357.934,387.851,232.147,359.789,354.163,374.591,339.097,197.616,366.966,286.46,226.925,365.183,251.173,267.375,377.37,346.007,384.877,259.27,312.548,342.315,338.152,293.861,351.052,344.199,202.5,309.364,153.348,269.958,295.857,314.871,310.953,281.259,224.452,308.185,262.029,265.931,309.501,309.658,269.146,341.935,340.047,336.596,175.956,193.381,325.671,327.921,182.945,398.317,330.47,177.567,182.176,253.46,332.055,181.46,331.652,270.012,252.83,411.395,207.568,249.592,259.454,354.391,247.77,336.571,331.721,336.571,259.856,191.661,346.93,327.511,358.735,328.848,335.87,324.126
07/02/2018,,259.532,365.288,363.192,364.377,339.106,372.153,368.597,328.814,392.486,370.662,392.598,334.727,377.724,379.476,336.508,358.321,362.643,334.05,368.448,350.992,377.982,399.712,366.427,370.261,362.396,353.255,293.527,363.36,361.917,382.105,370.522,372.514,329.364,392.35,315.514,-105.335,355.86,375.733,356.171,373.345,377.658,353.048,372.665,388.362,289.408,377.125,348.547,325.307,311.192,311.186,333.799,382.161,334.018,380.291,368.109,356.504,374.452,392.112,363.239,369.478,323.102,378.603,377.533,392.072,369.455,379.915,368.469,374.903,314.286,328.444,368.8,347.746,197.283,319.908,309.83,339.171,218.991,110.62,209.186,305.829,297.7,347.549,239.686,370.05,338.731,326.905,356.074,351.666,301.284,360.729,278.841,313.137,321.683,300.571,361.167,320.017,,188.666,210.786,361.543,381.94,230.443,363.28,351.181,370.212,336.474,195.294,361.965,283.506,225.003,360.748,249.293,263.174,372.696,345.406,380.097,256.261,308.963,338.209,334.037,289.426,346.798,340.095,200.292,306.983,144.419,266.916,307.12,312.824,317.777,270.991,222.479,305.795,259.004,265.731,307.124,307.284,271.994,337.828,335.941,333.865,173.13,189.821,322.1,324.372,180.189,393.355,323.093,174.695,179.398,251.188,328.664,182.329,328.821,267.287,250.556,331.039,205.445,255.111,257.798,348.04,245.385,333.862,328.892,333.862,256.849,189.235,342.632,324.003,352.499,325.365,331.799,321.431
08/02/2018,,278.283,364.555,362.471,363.739,339.95,372.686,370.347,329.724,391.838,370.938,394.6,335.611,379.114,377.151,322.482,353.82,358.261,338.004,366.616,352.063,375.507,400.828,367.286,369.294,363.709,355.994,291.695,366.117,362.964,381.73,365.108,373.994,322.482,394.116,317.641,-121.84,356.814,376.864,355.501,378.061,379.077,351.488,370.63,398.58,291.709,371.791,340.072,327.539,313.448,313.467,334.68,378.462,334.907,381.656,369.623,357.91,375.89,393.309,361.71,370.321,315.816,379.712,378.921,391.654,371.409,381.463,369.987,376.323,316.353,326.507,367.85,269.344,200.67,324.189,313.299,340.015,222.467,157.715,212.267,307.903,299.014,349.617,243.107,371.535,339.58,329.073,357.475,353.096,303.406,362.062,281.015,315.114,323.647,302.644,362.496,322.519,,192.311,215.829,364.423,379.162,234.231,366.105,351.469,371.486,339.529,198.74,363.853,285.643,228.461,354.134,253.018,266.181,374.175,338.539,381.199,258.498,311.032,340.024,335.862,291.482,348.864,342.134,203.768,310.394,82,269.124,400.408,316.328,316.316,264.146,225.916,309.225,261.207,267.286,310.533,310.692,270.374,339.645,337.765,336.907,176.4,192.716,324.748,327.003,183.515,388.914,325.162,178.003,182.745,254.55,331.275,178.436,331.894,262.122,253.921,334.591,208.92,200.458,261.235,334.943,248.73,336.904,331.954,336.904,259.084,192.657,344.739,326.707,354.188,328.06,333.839,324.501
09/02/2018,,239.91,366.311,363.045,370.523,341.168,374.635,367.616,330.856,409.12,370.74,397.125,336.81,379.282,377.651,330.658,350.559,359.931,335.351,365.142,348.969,380.887,400.515,368.164,367.766,396.362,355.786,302.714,400,363.117,375.394,370.111,373.899,327.615,391.582,314.981,-128.529,351.235,376.594,352.477,375.568,379.257,350.134,371.188,409.211,293.96,370.45,348.09,329.584,315.022,314.665,335.853,380.209,336.098,381.808,369.265,358.185,375.929,408.998,359.015,371.214,312.621,379.527,379.022,391.185,368.738,381.197,369.622,376.361,317.862,323.876,366.697,207.93,203.861,319.988,315.821,341.233,226.636,283.423,210.938,310.675,295.542,350.278,247.183,371.269,340.798,326.479,357.719,353.202,306.351,362.554,283.88,314.885,321.003,305.523,362.995,319.823,,194.882,242.385,394.237,381.975,238.571,399.997,353.064,372.2,341.776,201.963,363.248,288.854,232.817,360.384,256.878,266.078,374.092,341.278,381.106,261.592,313.181,341.132,336.834,291.35,349.46,342.978,207.249,312.275,-4.866,272.174,215.061,319.23,335.232,271.006,230.159,311.221,264.294,285.778,312.446,312.642,314.113,340.729,338.766,339.032,177.553,190.968,325.381,327.928,185.545,408.294,322.492,179.405,184.632,257.994,332.529,207.613,333.511,268.629,257.325,337.189,212.68,198.381,266.215,389.854,251.919,338.978,333.575,338.978,262.182,195.639,344.885,327.666,352.318,329.169,334.996,326.677
10/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2018,,240.585,371.318,363.7,371.199,343.712,378.512,367.915,333.465,404.404,370.611,398.555,339.378,381.168,385.746,330.993,350.777,366.196,336.311,367.253,349.268,384.591,402.253,370.413,368.394,394.107,356.835,309.881,332.687,365.228,375.729,370.646,375.708,327.951,389.286,314.871,-135.724,350.379,378.497,353.385,376.814,381.138,352.097,371.239,409.463,298.557,380.664,346.576,326.873,318.053,317.426,338.432,388.013,338.67,383.671,370.999,360.241,377.804,404.265,371.947,373.439,309.803,381.392,380.915,391.516,368.952,383.233,371.344,378.231,320.526,325.017,367.936,301.66,206.949,319.719,317.391,343.774,230.31,280.654,209.469,314.021,294.52,352.291,250.543,373.003,343.349,326.571,359.778,355.264,314.293,364.725,287.584,316.628,320.701,309.084,365.165,318.842,,197.667,267.887,332.045,383.85,241.691,332.687,351.969,374.419,343.801,204.986,372.237,292.76,236.56,359.909,259.483,264.246,375.908,348.949,382.987,265.616,316.255,343.52,339.171,293.178,351.436,345.111,210.477,313.408,125.878,276.087,408.273,321.127,334.42,272.493,233.871,312.455,268.309,301.523,313.602,313.826,248.039,343.103,341.108,340.884,179.204,189.836,326.944,329.707,187.858,405.775,322.478,181.193,186.739,260.85,334.428,225.806,334.974,273.721,260.163,338.564,216.021,248.549,270.164,332.357,254.554,340.873,335.138,340.873,266.204,198.575,346.572,329.425,353.675,331.012,337.378,328.583
